,TOTAL CONSUMPTION,TEMP,HIGH_TEMP,LOW_TEMP,RAIN_COND,Temp_Dif
1190,987886.0,14.8,16.5,13.7,0,2.8000000000000007
1191,979542.0,13.6,15.6,9.7,1,5.9
1192,989608.0,10.6,12.8,7.2,1,5.6000000000000005
1193,980283.0,5.8,7.5,4.4,0,3.0999999999999996
1194,973329.0,4.3,5.4,3.2,0,2.2
1195,963840.0,6.2,7.8,4.6,0,3.2
1196,1013963.0,10.2,13.8,7.6,1,6.200000000000001
1197,977971.0,10.7,12.8,9.1,1,3.700000000000001
1198,1003929.0,11.3,15.4,8.6,0,6.800000000000001
1199,990892.0,9.4,12.1,5.8,1,6.3
1200,992754.0,8.3,11.3,5.2,1,6.1000000000000005
1201,981571.0,7.9,10.3,6.1,1,4.200000000000001
1202,983716.0,5.8,7.9,3.8,0,4.1000000000000005
1203,1014694.0,7.8,13.2,1.9,0,11.299999999999999
1204,989330.0,9.9,13.2,4.2,0,9.0
1205,995254.0,10.1,12.8,6.1,0,6.700000000000001
1206,995693.0,11.2,14.6,6.7,0,7.8999999999999995
1207,961857.0,11.1,11.7,10.4,1,1.299999999999999
1208,992242.0,11.6,14.1,10.1,1,4.0
1209,1010424.0,11.8,17.1,5.5,0,11.600000000000001
1210,1009016.0,13.3,17.6,9.0,0,8.600000000000001
1211,945828.0,13.2,18.0,8.8,0,9.2
1212,919385.0,9.6,13.1,6.3,1,6.8
1213,945379.0,4.9,7.9,2.0,1,5.9
1214,963902.0,6.2,11.7,1.8,1,9.899999999999999
1215,965473.0,5.4,7.3,4.1,1,3.2
1216,1017186.0,8.2,13.2,2.2,0,11.0
1217,1045787.0,12.7,18.2,6.1,0,12.1
1218,1009240.0,12.6,15.2,9.6,0,5.6
1219,966257.0,11.3,15.2,8.6,1,6.6
1220,972705.0,11.7,15.1,8.9,1,6.199999999999999
1221,969009.0,12.6,16.0,10.1,0,5.9
1222,981184.0,13.7,16.7,11.1,0,5.6
1223,997126.0,13.8,19.0,11.0,0,8.0
1224,994611.0,10.6,12.2,9.2,0,3.0
1225,941165.0,8.8,10.0,6.9,1,3.0999999999999996
1226,969093.0,7.6,9.3,6.6,1,2.700000000000001
1227,951398.0,7.7,8.7,6.2,0,2.499999999999999
1228,998891.0,10.4,14.3,8.1,0,6.200000000000001
1229,1014793.0,11.4,16.7,4.8,0,11.899999999999999
1230,988226.0,10.8,13.1,8.3,0,4.799999999999999
1231,1056969.0,11.9,16.5,6.7,0,9.8
1232,1006471.0,13.6,18.1,8.7,0,9.400000000000002
1233,1024234.0,14.0,18.7,9.7,0,9.0
1234,1034513.0,14.9,19.9,9.2,0,10.7
1235,1037868.0,17.3,23.2,11.2,0,12.0
1236,1034918.0,17.7,22.8,11.6,0,11.200000000000001
1237,1043111.0,17.7,21.0,14.7,0,6.300000000000001
1238,1077449.0,16.3,21.4,10.4,0,10.999999999999998
1239,446409.0,16.2,21.7,11.3,0,10.399999999999999
1240,1059134.0,17.2,23.4,10.7,0,12.7
1241,1058290.0,15.4,18.1,13.3,0,4.800000000000001
1242,1055145.0,14.4,18.8,10.4,0,8.4
1243,1049454.0,14.4,18.0,9.5,0,8.5
1244,1059085.0,17.9,22.7,13.9,0,8.799999999999999
1245,1127824.0,16.6,19.8,12.0,0,7.800000000000001
1246,1067178.0,16.7,20.0,12.1,0,7.9
1247,1071392.0,15.1,18.6,11.6,0,7.000000000000002
1248,1070631.0,15.6,19.3,11.1,1,8.200000000000001
1249,1062564.0,18.1,22.3,14.9,1,7.4
1250,1046919.0,17.9,20.9,15.1,1,5.799999999999999
1251,1091675.0,18.6,24.4,13.0,0,11.399999999999999
1252,1143993.0,19.7,24.0,15.4,0,8.6
1253,1064496.0,18.7,23.1,14.1,0,9.000000000000002
1254,1012805.0,13.5,17.9,9.0,1,8.899999999999999
1255,977854.0,10.9,12.6,9.5,0,3.0999999999999996
1256,1008698.0,12.7,16.9,7.8,0,9.099999999999998
1257,992179.0,15.8,18.9,12.0,0,6.899999999999999
1258,888701.0,16.5,20.4,11.5,0,8.899999999999999
1259,963837.0,18.2,21.1,16.5,1,4.600000000000001
1260,814408.0,17.7,21.8,13.3,0,8.5
1261,942232.0,18.2,22.0,15.5,0,6.5
1262,977677.0,19.2,22.8,16.8,0,6.0
1263,962130.0,15.7,18.0,11.6,1,6.4
1264,1007917.0,17.6,21.8,14.4,0,7.4
1265,1008548.0,17.7,20.4,13.2,0,7.199999999999999
1266,1050601.0,18.2,22.1,13.2,0,8.900000000000002
1267,1059994.0,17.9,22.2,13.4,0,8.799999999999999
1268,1059132.0,18.6,24.0,13.3,0,10.7
1269,1049623.0,18.6,22.7,14.8,0,7.899999999999999
1270,1094848.0,19.9,23.9,13.8,0,10.099999999999998
1271,1108121.0,20.3,25.7,16.2,0,9.5
1272,1109109.0,20.4,26.4,14.2,0,12.2
1273,1101908.0,19.9,23.4,15.9,0,7.499999999999998
1274,1096562.0,21.5,27.8,15.1,0,12.700000000000001
1275,1096247.0,25.2,28.8,21.4,0,7.400000000000002
1276,1142446.0,22.2,26.6,17.2,0,9.400000000000002
1277,1148694.0,23.3,27.6,18.9,0,8.700000000000003
1278,1113618.0,24.2,29.0,19.0,0,10.0
1279,1160828.0,25.1,29.2,19.3,0,9.899999999999999
1280,1195843.0,25.7,29.5,20.8,0,8.7
1281,1205826.0,24.2,28.4,20.8,0,7.599999999999998
1282,1200822.0,25.1,29.8,20.5,0,9.3
1283,1233409.0,26.2,31.3,21.6,0,9.7
1284,1234773.0,28.6,33.6,23.9,0,9.700000000000003
1285,1238690.0,28.7,33.0,24.3,0,8.7
1286,1270329.0,26.9,30.3,22.9,0,7.400000000000002
1287,1274385.0,28.1,33.6,22.6,0,11.0
1288,1296173.0,30.1,35.7,23.7,0,12.000000000000004
1289,1305216.0,31.2,36.7,25.8,0,10.900000000000002
1290,1283706.0,29.5,33.4,24.3,0,9.099999999999998
1291,1304787.0,29.2,32.6,26.4,0,6.200000000000003
1292,1233314.0,28.7,32.5,25.7,0,6.800000000000001
1293,1294608.0,28.8,33.6,24.8,0,8.8
1294,1299525.0,29.2,34.1,24.8,0,9.3
1295,1307370.0,29.9,34.3,26.1,0,8.199999999999996
1296,1308933.0,30.7,35.4,26.2,0,9.2
1297,1348965.0,31.1,35.2,25.8,0,9.400000000000002
1298,1344108.0,31.7,35.8,26.3,0,9.499999999999996
1299,1304424.0,31.6,35.4,28.3,0,7.099999999999998
1300,1335142.0,30.8,35.4,27.2,0,8.2
1301,1347304.0,29.8,34.4,26.7,0,7.699999999999999
1302,1321506.0,28.9,32.7,25.9,0,6.800000000000004
1303,1300737.0,27.4,30.8,24.2,0,6.600000000000001
1304,1298164.0,27.9,31.7,23.9,0,7.800000000000001
1305,1289132.0,28.8,32.3,25.9,0,6.399999999999999
1306,1258452.0,28.2,31.2,26.1,0,5.099999999999998
1307,1290584.0,27.1,29.9,24.5,0,5.399999999999999
1308,1304155.0,27.4,31.2,23.6,0,7.599999999999998
1309,1322004.0,28.2,33.3,23.1,0,10.199999999999996
1310,1328148.0,29.3,34.7,22.8,0,11.900000000000002
1311,1343367.0,30.8,35.6,24.5,0,11.100000000000001
1312,1325600.0,30.5,35.1,26.1,0,9.0
1313,1292983.0,31.4,36.4,25.6,0,10.799999999999997
1314,1341471.0,32.5,36.4,27.6,0,8.799999999999997
1315,1349001.0,32.5,37.4,28.6,0,8.799999999999997
1316,1363210.0,31.8,36.3,28.1,0,8.199999999999996
1317,1377727.0,32.3,37.9,26.7,0,11.2
1318,1348833.0,32.4,36.5,26.9,0,9.600000000000001
1319,1314175.0,33.2,37.6,27.8,0,9.8
1320,1282072.0,34.1,39.1,27.9,0,11.200000000000003
1321,1362528.0,33.2,39.6,27.9,0,11.700000000000003
1322,1313854.0,30.9,33.6,28.3,0,5.300000000000001
1323,1325820.0,29.3,32.1,26.4,0,5.700000000000003
1324,1299664.0,29.6,33.1,26.7,0,6.400000000000002
1325,1297775.0,30.6,35.8,25.2,0,10.599999999999998
1326,1307709.0,31.7,38.3,24.6,0,13.699999999999996
1327,1267841.0,30.6,35.4,23.6,0,11.799999999999997
1328,1314565.0,31.3,35.3,27.8,0,7.4999999999999964
1329,1329075.0,30.0,34.7,27.3,0,7.400000000000002
1330,1316302.0,30.1,34.8,26.9,0,7.899999999999999
1331,1303982.0,30.2,35.0,26.7,0,8.3
1332,1295146.0,31.7,36.1,26.8,0,9.3
1333,1292313.0,32.2,36.4,26.9,0,9.5
1334,1264028.0,33.5,37.4,28.5,0,8.899999999999999
1335,1323054.0,33.2,37.5,27.5,0,10.0
1336,1300457.0,32.3,36.1,27.8,0,8.3
1337,1285243.0,30.3,33.2,27.6,0,5.600000000000001
1338,1273695.0,29.2,33.3,26.0,0,7.299999999999997
1339,1268173.0,30.1,35.8,24.8,0,10.999999999999996
1340,1239096.0,30.2,35.2,25.0,0,10.200000000000003
1341,1210107.0,32.2,37.4,25.1,0,12.299999999999997
1342,1251683.0,33.2,38.8,26.6,0,12.199999999999996
1343,1262307.0,34.5,39.1,28.4,0,10.700000000000003
1344,1274897.0,34.8,39.6,28.9,0,10.700000000000003
1345,1263107.0,33.7,36.7,30.3,0,6.400000000000002
1346,1231334.0,31.9,35.9,29.1,0,6.799999999999997
1347,1153455.0,29.1,33.0,24.3,1,8.7
1348,1126345.0,27.3,32.2,24.3,0,7.900000000000002
1349,1142887.0,27.6,30.3,25.1,0,5.199999999999999
1350,1134671.0,28.5,33.1,24.9,0,8.200000000000003
1351,1078086.0,28.8,32.6,24.9,0,7.700000000000003
1352,1142472.0,29.8,34.5,24.4,0,10.100000000000001
1353,1143485.0,30.1,34.7,25.3,0,9.400000000000002
1354,1137888.0,29.0,32.2,25.6,0,6.600000000000001
1355,1140234.0,28.1,30.9,26.1,0,4.799999999999997
1356,1193692.0,27.7,30.4,24.9,0,5.5
1357,1211499.0,28.9,32.8,25.7,0,7.099999999999998
1358,1237430.0,31.6,37.4,24.3,0,13.099999999999998
1359,1244845.0,33.4,37.6,28.1,0,9.5
1360,1247779.0,32.7,38.0,26.0,0,12.0
1361,1260323.0,32.8,37.7,26.7,0,11.000000000000004
1362,1255899.0,30.7,38.4,25.6,0,12.799999999999997
1363,1304436.0,31.3,39.6,26.0,0,13.600000000000001
1364,1271508.0,27.4,30.4,24.5,0,5.899999999999999
1365,1285759.0,26.8,30.5,23.6,0,6.899999999999999
1366,1280676.0,27.3,31.7,23.3,0,8.399999999999999
1367,1288152.0,27.7,32.7,22.9,0,9.800000000000004
1368,1290823.0,27.7,31.7,23.5,0,8.2
1369,1264642.0,26.9,31.0,22.2,0,8.8
1370,1309622.0,27.1,31.9,22.2,0,9.7
1371,1316916.0,26.9,33.6,21.7,0,11.900000000000002
1372,1320461.0,26.9,32.6,23.5,0,9.100000000000001
1373,1309699.0,26.6,30.3,23.4,0,6.900000000000002
1374,1305051.0,27.8,31.4,24.0,0,7.399999999999999
1375,1286673.0,26.4,29.1,24.2,0,4.900000000000002
1376,1257572.0,27.1,31.4,23.2,0,8.2
1377,1286482.0,26.2,29.2,24.2,0,5.0
1378,1274372.0,25.2,29.0,22.4,0,6.600000000000001
1379,1289972.0,23.8,27.7,21.3,0,6.399999999999999
1380,1275318.0,24.7,28.3,21.6,0,6.699999999999999
1381,1226090.0,26.2,29.1,24.1,0,5.0
1382,1242164.0,25.4,30.4,22.8,0,7.599999999999998
1383,1135339.0,22.3,24.4,19.9,1,4.5
1384,1172110.0,23.2,29.3,19.2,1,10.100000000000001
1385,1168379.0,24.0,29.3,20.3,1,9.0
1386,1186841.0,24.4,28.4,21.4,0,7.0
1387,1196408.0,25.0,29.4,20.9,0,8.5
1388,1192368.0,24.0,27.8,21.2,0,6.600000000000001
1389,1218196.0,22.3,27.1,19.3,0,7.800000000000001
1390,1186387.0,23.2,27.4,17.8,0,9.599999999999998
1391,1202423.0,23.8,29.2,17.9,0,11.3
1392,1216136.0,25.1,31.3,19.4,0,11.900000000000002
1393,1229978.0,27.3,35.1,20.6,0,14.5
1394,1233172.0,27.0,32.2,21.8,0,10.400000000000002
1395,1232788.0,27.9,33.6,21.6,0,12.0
1396,1271178.0,28.4,33.9,22.9,0,11.0
1397,1223751.0,28.6,35.1,22.4,0,12.700000000000003
1398,1249157.0,26.7,32.9,21.0,0,11.899999999999999
1399,1234524.0,25.1,29.4,21.3,0,8.099999999999998
1400,1250722.0,25.8,30.4,21.3,0,9.099999999999998
1401,1193480.0,25.1,28.4,22.2,0,6.199999999999999
1402,1214792.0,24.6,29.0,20.0,0,9.0
1403,1242907.0,24.6,28.9,19.9,0,9.0
1404,1205625.0,23.8,28.3,18.8,0,9.5
1405,1199234.0,24.4,29.6,20.2,0,9.400000000000002
1406,1167561.0,22.5,25.4,20.3,0,5.099999999999998
1407,1128770.0,21.3,23.8,19.9,1,3.900000000000002
1408,1152699.0,21.9,25.3,19.6,1,5.699999999999999
1409,1165712.0,22.2,25.0,19.1,0,5.899999999999999
1410,1186006.0,23.6,27.5,21.1,0,6.399999999999999
1411,1154005.0,23.1,26.9,19.9,1,7.0
1412,1134876.0,23.1,26.8,19.2,1,7.600000000000001
1413,1159846.0,24.3,28.8,21.2,0,7.600000000000001
1414,1161725.0,25.3,29.1,22.0,0,7.100000000000001
1415,1156828.0,24.8,29.4,21.5,0,7.899999999999999
1416,1155971.0,23.6,28.2,20.1,0,8.099999999999998
1417,1177389.0,21.9,26.3,17.2,0,9.100000000000001
1418,1111556.0,20.5,23.5,18.2,0,5.300000000000001
1419,1067251.0,18.8,21.0,16.8,1,4.199999999999999
1420,1043155.0,17.9,20.6,16.2,1,4.400000000000002
1421,1056652.0,18.1,20.8,16.1,1,4.699999999999999
1422,1096756.0,18.7,23.4,14.7,0,8.7
1423,1067046.0,17.8,23.2,13.9,0,9.299999999999999
1424,1109652.0,20.4,24.4,15.3,0,9.099999999999998
1425,1028784.0,23.7,25.3,22.4,0,2.900000000000002
1426,1054807.0,22.6,25.6,19.3,1,6.300000000000001
1427,1073115.0,19.5,22.6,16.8,0,5.800000000000001
1428,1082960.0,19.1,23.2,14.1,0,9.1
1429,1047899.0,21.2,23.9,16.8,0,7.099999999999998
1430,1102211.0,22.6,26.9,18.9,0,8.0
1431,1123793.0,20.7,25.3,16.3,0,9.0
1432,1077888.0,20.0,23.0,16.6,0,6.399999999999999
1433,1077093.0,19.9,22.9,16.1,0,6.799999999999997
1434,1111414.0,22.9,27.5,19.6,0,7.899999999999999
1435,1069621.0,20.9,25.4,16.1,1,9.299999999999997
1436,997680.0,14.9,16.7,13.3,1,3.3999999999999986
1437,1047059.0,15.1,19.7,11.3,0,8.399999999999999
1438,1061316.0,14.9,18.7,11.3,0,7.399999999999999
1439,1025305.0,15.3,18.7,11.2,0,7.5
1440,1034019.0,15.3,18.9,10.6,0,8.299999999999999
1441,1051095.0,15.9,21.6,11.9,0,9.700000000000001
1442,1025628.0,14.9,18.9,10.1,0,8.799999999999999
1443,1028104.0,15.6,18.2,14.0,0,4.199999999999999
1444,1039409.0,16.3,18.9,14.6,0,4.299999999999999
1445,1035595.0,16.5,18.0,15.6,0,2.4000000000000004
1446,1039718.0,16.4,18.9,14.6,0,4.299999999999999
1447,1029402.0,16.1,18.6,13.4,1,5.200000000000001
1448,1007058.0,17.2,20.1,15.5,1,4.600000000000001
1449,986253.0,15.9,16.7,15.3,1,1.3999999999999986
1450,1017638.0,15.7,17.7,14.9,0,2.799999999999999
1451,1003684.0,15.1,16.9,13.7,0,3.1999999999999993
1452,1012140.0,14.6,18.2,12.8,0,5.399999999999999
1453,1016256.0,14.2,17.3,11.3,0,6.0
1454,1076431.0,14.4,18.0,11.7,0,6.300000000000001
1455,1001971.0,14.8,18.0,11.4,0,6.6
1456,998340.0,17.2,20.1,13.2,0,6.900000000000002
1457,987017.0,19.2,21.1,17.7,1,3.400000000000002
1458,984433.0,18.8,20.2,15.7,1,4.5
1459,1020017.0,16.3,20.2,14.2,1,6.0
1460,992790.0,16.3,20.5,11.9,1,8.6
1461,999805.0,15.1,19.7,11.7,0,8.0
1462,988355.0,11.0,13.9,8.3,0,5.6
1463,986773.0,11.7,16.4,7.0,1,9.399999999999999
1464,989114.0,12.8,15.8,9.7,1,6.100000000000001
1465,992557.0,11.3,14.3,8.3,0,6.0
1466,990654.0,11.6,15.2,6.7,1,8.5
1467,965930.0,13.5,15.7,9.0,1,6.699999999999999
1468,989809.0,9.4,12.3,6.3,1,6.000000000000001
1469,985056.0,11.3,17.1,6.4,0,10.700000000000001
1470,981397.0,11.2,15.3,7.4,0,7.9
1471,971213.0,9.3,12.4,6.7,0,5.7
1472,971496.0,9.7,12.4,7.7,0,4.7
1473,1001706.0,11.1,13.2,9.2,0,4.0
1474,990830.0,13.5,17.9,9.2,0,8.7
1475,983790.0,14.9,19.7,10.5,1,9.2
1476,967109.0,13.2,15.9,11.2,1,4.700000000000001
1477,987484.0,11.0,13.8,8.4,0,5.4
1478,960941.0,8.9,10.4,7.9,0,2.5
1479,991693.0,9.4,12.4,5.3,0,7.1000000000000005
1480,957467.0,9.8,10.8,8.2,1,2.6000000000000014
1481,937527.0,8.7,10.5,7.4,0,3.0999999999999996
1482,984009.0,8.9,12.9,4.7,0,8.2
1483,917618.0,10.3,16.7,5.3,0,11.399999999999999
1484,937819.0,11.7,17.4,7.0,1,10.399999999999999
1485,960295.0,13.1,18.7,8.6,1,10.1
1486,956870.0,13.3,17.8,9.7,1,8.100000000000001
1487,928477.0,12.1,14.5,9.9,1,4.6
1488,928823.0,10.4,11.6,8.9,1,2.6999999999999993
1489,1010489.0,10.8,12.1,9.7,1,2.4000000000000004
1490,909360.0,11.4,14.6,8.1,0,6.5
1491,994497.0,10.8,15.3,6.6,0,8.700000000000001
1492,965448.0,11.6,16.2,7.7,1,8.5
1493,987659.0,11.3,16.3,6.9,0,9.4
1494,1006983.0,11.3,15.0,7.9,0,7.1
1495,951672.0,8.8,11.3,6.5,0,4.800000000000001
1496,991771.0,8.2,12.7,4.9,0,7.799999999999999
1497,948444.0,3.4,7.2,1.4,1,5.800000000000001
1498,990675.0,4.8,8.6,0.9,0,7.699999999999999
1499,985990.0,7.3,11.2,2.0,0,9.2
1500,986004.0,13.1,16.7,8.1,1,8.6
1501,1006329.0,11.6,15.7,7.5,0,8.2
1502,979981.0,10.5,15.3,5.9,0,9.4
1503,974759.0,11.7,15.4,7.7,0,7.7
1504,965758.0,12.9,16.2,8.6,1,7.6
1505,941722.0,13.9,15.9,10.9,1,5.0
1506,965435.0,13.2,15.9,9.3,0,6.6
1507,955135.0,12.7,15.3,8.8,1,6.5
1508,1048849.0,10.9,14.3,7.2,1,7.1000000000000005
1509,947849.0,13.7,18.4,8.8,0,9.599999999999998
1510,978765.0,15.2,18.7,10.9,1,7.799999999999999
1511,977347.0,14.4,17.4,10.4,0,6.999999999999998
1512,978666.0,13.9,16.5,11.3,0,5.199999999999999
1513,946875.0,13.3,17.3,9.0,1,8.3
1514,956259.0,11.3,14.9,7.7,1,7.2
1515,966802.0,11.0,14.3,8.7,1,5.600000000000001
1516,958721.0,9.8,12.2,8.4,0,3.799999999999999
1517,987669.0,10.4,13.0,8.5,0,4.5
1518,938356.0,9.0,11.3,6.0,0,5.300000000000001
1519,978761.0,10.7,15.5,5.5,0,10.0
1520,976495.0,12.1,16.3,6.7,0,9.600000000000001
1521,972455.0,12.1,14.9,6.9,0,8.0
1522,993349.0,13.6,17.8,8.3,0,9.5
1523,976223.0,16.2,18.3,14.9,0,3.4000000000000004
1524,979953.0,16.1,18.9,13.9,0,4.999999999999998
1525,978064.0,14.8,17.7,11.9,0,5.799999999999999
1526,989646.0,13.1,16.6,9.3,0,7.300000000000001
1527,970604.0,14.1,16.0,11.4,1,4.6
1528,981762.0,12.2,14.5,8.9,1,5.6
1529,1002830.0,11.4,15.4,6.6,0,8.8
1530,986415.0,11.9,15.3,8.0,0,7.300000000000001
1531,989479.0,10.4,13.8,7.8,0,6.000000000000001
1532,983494.0,11.3,15.4,5.8,0,9.600000000000001
1533,961059.0,12.4,14.2,8.3,1,5.899999999999999
1534,959424.0,10.2,13.1,8.8,1,4.299999999999999
1535,958080.0,9.9,12.2,8.1,1,4.1
1536,1000838.0,10.9,14.6,8.4,1,6.199999999999999
1537,949975.0,8.6,9.9,6.1,1,3.8000000000000007
1538,985415.0,9.2,12.7,5.7,0,6.999999999999999
1539,949511.0,10.8,14.3,7.9,1,6.4
1540,994761.0,11.3,15.6,7.0,0,8.6
1541,941262.0,11.5,14.5,8.8,1,5.699999999999999
1542,978195.0,12.3,15.1,10.2,1,4.9
1543,1069190.0,13.1,17.8,8.6,0,9.200000000000001
1544,1014367.0,15.1,19.4,9.6,1,9.799999999999999
1545,1028669.0,16.3,20.5,12.3,0,8.2
1546,1010503.0,15.7,19.2,11.8,0,7.399999999999999
1547,1013728.0,12.7,15.8,9.1,0,6.700000000000001
1548,967795.0,10.4,12.3,9.1,0,3.200000000000001
1549,1034157.0,11.4,15.0,7.1,0,7.9
1550,975494.0,11.6,13.6,9.4,1,4.199999999999999
1551,1019326.0,11.3,16.8,5.8,0,11.0
1552,994062.0,10.9,13.9,8.1,0,5.800000000000001
1553,994550.0,11.2,14.4,7.9,0,6.5
1554,974499.0,12.6,14.8,11.3,1,3.5
1555,997251.0,13.5,17.1,10.7,1,6.400000000000002
1556,1039507.0,15.7,20.4,11.1,1,9.299999999999999
1557,1005328.0,16.3,19.9,12.9,0,6.999999999999998
1558,1022876.0,16.5,20.7,12.3,0,8.399999999999999
1559,1004940.0,16.9,21.2,12.8,0,8.399999999999999
1560,1020609.0,15.6,19.2,10.7,0,8.5
1561,979882.0,17.3,20.9,14.7,0,6.199999999999999
1562,1006516.0,14.1,16.5,10.8,0,5.699999999999999
1563,983392.0,11.1,14.8,8.9,0,5.9
1564,945479.0,10.1,14.2,7.2,0,6.999999999999999
1565,943968.0,11.2,13.8,7.3,1,6.500000000000001
1566,998579.0,15.1,17.6,12.9,0,4.700000000000001
1567,1031669.0,15.7,19.8,10.6,0,9.200000000000001
1568,1002288.0,17.6,20.5,13.8,0,6.699999999999999
1569,1027158.0,14.9,18.6,11.9,0,6.700000000000001
1570,1082220.0,13.9,18.8,8.8,0,10.0
1571,1005968.0,14.3,18.4,9.0,0,9.399999999999999
1572,985385.0,16.2,19.3,12.2,0,7.100000000000001
1573,1053814.0,16.6,20.2,14.1,1,6.1
1574,1058789.0,16.7,20.5,12.5,0,8.0
1575,1024123.0,15.5,19.4,13.4,1,5.999999999999998
1576,1044976.0,15.7,19.6,12.0,0,7.600000000000001
1577,1089180.0,18.3,22.9,13.7,0,9.2
1578,1043702.0,18.0,21.2,15.1,0,6.1
1579,1061596.0,18.1,23.2,12.5,0,10.7
1580,1075462.0,18.4,22.1,13.6,0,8.500000000000002
1581,1073730.0,18.3,22.1,15.8,0,6.300000000000001
1582,1110638.0,17.8,22.7,12.2,0,10.5
1583,1113841.0,17.6,22.0,13.7,0,8.3
1584,1138809.0,18.9,22.6,14.0,0,8.600000000000001
1585,1041955.0,19.0,21.3,16.7,0,4.600000000000001
1586,1039183.0,15.6,16.8,13.9,1,2.9000000000000004
1587,1072194.0,15.9,19.6,11.2,0,8.400000000000002
1588,1072909.0,16.7,21.2,11.9,0,9.299999999999999
1589,1092506.0,17.6,22.9,12.1,0,10.799999999999999
1590,1120165.0,17.9,21.8,13.1,0,8.700000000000001
1591,1140094.0,18.7,23.6,13.2,0,10.400000000000002
1592,1067893.0,19.8,25.8,15.8,0,10.0
1593,1038018.0,16.1,18.6,13.9,0,4.700000000000001
1594,1051777.0,15.0,18.8,11.8,1,7.0
1595,1064260.0,16.3,19.6,12.6,0,7.000000000000002
1596,1079080.0,15.5,18.2,13.1,0,5.1
1597,1065013.0,14.6,17.6,11.8,1,5.800000000000001
1598,1088110.0,15.5,19.0,11.2,0,7.800000000000001
1599,1084233.0,17.3,22.1,12.0,0,10.100000000000001
1600,1085322.0,18.1,22.4,13.0,0,9.399999999999999
1601,1095175.0,18.5,22.5,12.7,0,9.8
1602,1131508.0,20.0,25.1,14.0,0,11.100000000000001
1603,1485652.0,22.4,27.8,15.6,0,12.200000000000001
1604,1169330.0,22.1,28.1,15.2,0,12.900000000000002
1605,1201584.0,21.9,27.2,15.9,0,11.299999999999999
1606,1137138.0,21.6,26.6,16.1,0,10.5
1607,1176669.0,21.8,27.6,15.4,0,12.200000000000001
1608,1158538.0,24.5,30.7,16.1,0,14.599999999999998
1609,1153631.0,20.7,23.9,18.2,1,5.699999999999999
1610,1139065.0,21.6,25.6,17.4,1,8.200000000000003
1611,1192975.0,22.1,26.7,17.6,0,9.099999999999998
1612,1207003.0,23.3,27.1,18.5,0,8.600000000000001
1613,1222022.0,23.6,27.2,19.7,0,7.5
1614,1196496.0,23.7,28.6,19.7,0,8.900000000000002
1615,1168470.0,23.8,26.7,21.4,0,5.300000000000001
1616,1205741.0,24.3,29.2,21.3,1,7.899999999999999
1617,1163503.0,23.8,28.1,19.4,0,8.700000000000003
1618,1194765.0,25.4,29.6,20.9,0,8.700000000000003
1619,1201268.0,26.7,31.1,23.1,0,8.0
1620,1139395.0,23.4,28.3,18.8,1,9.5
1621,1067322.0,21.6,24.9,18.8,1,6.099999999999998
1622,1098437.0,23.0,27.2,19.4,1,7.800000000000001
1623,1158081.0,24.7,29.3,19.8,0,9.5
1624,1147575.0,26.2,32.3,20.3,0,11.999999999999996
1625,1216223.0,28.7,33.7,22.2,0,11.500000000000004
1626,1223112.0,29.9,33.3,26.2,0,7.099999999999998
1627,1244331.0,29.6,33.3,26.2,0,7.099999999999998
1628,1258103.0,30.3,33.8,27.4,0,6.399999999999999
1629,1261773.0,28.5,31.6,25.7,0,5.900000000000002
1630,1245907.0,29.3,34.3,22.6,0,11.699999999999996
1631,1197694.0,29.5,35.0,23.7,0,11.3
1632,1243886.0,29.7,35.0,24.4,0,10.600000000000001
1633,1274728.0,29.7,34.7,24.9,0,9.800000000000004
1634,1272909.0,28.9,33.3,24.2,0,9.099999999999998
1635,1256642.0,28.7,33.6,25.0,0,8.600000000000001
1636,1263387.0,27.3,32.4,24.2,0,8.2
1637,1242924.0,26.9,30.4,23.3,0,7.099999999999998
1638,1196676.0,26.1,31.1,22.5,0,8.600000000000001
1639,1225821.0,26.1,31.3,22.4,0,8.900000000000002
1640,1251321.0,26.3,31.7,22.1,0,9.599999999999998
1641,1243227.0,26.9,30.7,22.8,0,7.899999999999999
1642,1237012.0,27.2,31.1,22.1,0,9.0
1643,1245880.0,27.3,30.7,22.3,0,8.399999999999999
1644,1228738.0,27.7,30.4,24.8,0,5.599999999999998
1645,1196868.0,28.6,31.7,25.5,0,6.199999999999999
1646,1249391.0,29.7,34.1,26.2,0,7.900000000000002
1647,1249656.0,29.9,33.4,26.7,0,6.699999999999999
1648,1260317.0,29.2,32.6,25.9,0,6.700000000000003
1649,1270132.0,29.2,34.2,24.4,0,9.800000000000004
1650,1258455.0,29.0,33.2,25.2,0,8.000000000000004
1651,1240670.0,29.3,34.0,25.6,0,8.399999999999999
1652,1207565.0,29.3,33.6,25.5,0,8.100000000000001
1653,1237313.0,28.6,32.7,26.1,0,6.600000000000001
1654,1224377.0,28.2,31.3,24.3,0,7.0
1655,1192791.0,25.9,27.8,24.1,0,3.6999999999999993
1656,1227251.0,26.8,29.9,24.3,0,5.599999999999998
1657,1227871.0,27.4,30.8,24.7,0,6.100000000000001
1658,1218445.0,28.1,32.8,23.1,0,9.699999999999996
1659,1194538.0,29.4,33.7,23.1,0,10.600000000000001
1660,1200630.0,27.1,29.8,25.0,0,4.800000000000001
1661,1220251.0,27.3,31.1,23.6,0,7.5
1662,1250681.0,29.4,34.4,23.2,0,11.2
