DATE,ASPROPYRGOS,GALATSI,KIOURKA,MENIDI,TOTAL CONSUMPTION,EVINOS,MARATHONAS,MORNOS,YLIKI,TOTAL m3,TEMP,HIGH,TIME,LOW,TIME,DAYS,DAYS,RAIN,SPEED,HIGH,TIME,DIR
21-08-99,"83,480","345,780","192,690","485,760","1,107,710",0,"18,097,315","634,900,000","416,695,000","1,069,692,315",,,,,,,,,,,,
22-08-99,"83,240","364,640","178,430","480,340","1,106,650",0,"18,062,693","633,850,000","416,080,000","1,067,992,693",,,,,,,,,,,,
23-08-99,"82,910","344,900","175,780","521,020","1,124,610",0,"18,010,892","632,975,000","415,465,000","1,066,450,892",,,,,,,,,,,,
24-08-99,"76,760","370,130","144,140","482,130","1,073,160",0,"17,872,928","632,108,000","414,645,000","1,064,625,928",,,,,,,,,,,,
25-08-99,"80,970","356,860","170,180","493,840","1,101,850",0,"17,821,385","631,070,000","413,825,000","1,062,716,385",,,,,,,,,,,,
26-08-99,"79,450","361,590","160,910","490,780","1,092,730",0,"17,769,842","630,032,000","413,005,000","1,060,806,842",,,,,,,,,,,,
27-08-99,"77,310","360,700","163,520","476,310","1,077,840",0,"17,632,916","628,994,000","412,185,000","1,058,811,916",,,,,,,,,,,,
28-08-99,"79,690","365,450","167,930","481,810","1,094,880",0,"17,615,822","627,956,000","411,365,000","1,056,936,822",,,,,,,,,,,,
29-08-99,"77,490","340,910","162,780","480,730","1,061,910",0,"17,547,533","626,918,000","410,545,000","1,055,010,533",,,,,,,,,,,,
30-08-99,"77,470","372,990","157,450","514,170","1,122,080",0,"17,479,505","625,880,000","409,725,000","1,053,084,505",,,,,,,,,,,,
31-08-99,"77,820","364,140","160,750","506,810","1,109,520",0,"17,479,505","624,842,000","409,110,000","1,051,431,505",,,,,,,,,,,,
01-09-99,"68,790","370,570","124,620","478,510","1,042,490",0,"17,292,908","623,977,000","408,700,000","1,049,969,908",,,,,,,,,,,,
02-09-99,"69,710","339,770","114,580","493,880","1,017,940",0,"17,259,054","623,285,000","408,302,000","1,048,846,054",,,,,,,,,,,,
03-09-99,"67,870","336,210","107,750","482,810","994,640",0,"17,343,689","622,593,000","407,705,000","1,047,641,689",,,,,,,,,,,,
04-09-99,"72,100","368,440","120,880","486,760","1,048,180",0,"17,360,616","621,555,000","407,108,000","1,046,023,616",,,,,,,,,,,,
05-09-99,"71,440","345,190","119,440","472,120","1,008,190",0,"17,360,616","620,517,000","406,511,000","1,044,388,616",,,,,,,,,,,,
06-09-99,"71,130","364,460","118,470","486,940","1,041,000",0,"17,360,616","619,306,000","405,715,000","1,042,381,616",,,,,,,,,,,,
07-09-99,"68,410","330,430","127,200","532,740","1,058,780",0,"17,377,543","618,268,000","404,919,000","1,040,564,543",,,,,,,,,,,,
08-09-99,"69,610","225,410","140,140","585,100","1,020,260",0,"17,394,470","617,403,000","404,322,000","1,039,119,470",,,,,,,,,,,,
09-09-99,"69,400","365,070","115,590","488,130","1,038,190",0,"17,309,835","616,538,000","403,526,000","1,037,373,835",,,,,,,,,,,,
10-09-99,"69,250","329,510","108,200","550,730","1,057,690",0,"17,157,804","615,673,000","403,128,000","1,035,958,804",,,,,,,,,,,,
11-09-99,"72,550","337,260","131,470","546,760","1,088,040",0,"17,006,355","614,820,000","402,730,000","1,034,556,355",,,,,,,,,,,,
12-09-99,"72,310","310,330","131,790","503,200","1,017,630",0,"16,905,645","613,970,000","402,332,000","1,033,207,645",,,,,,,,,,,,
13-09-99,"71,120","381,480","121,250","498,990","1,072,840",0,"16,738,506","612,950,000","401,735,000","1,031,423,506",,,,,,,,,,,,
14-09-99,"68,940","373,340","118,210","505,030","1,065,520",0,"16,555,460","611,930,000","401,337,000","1,029,822,460",,,,,,,,,,,,
15-09-99,"71,720","394,940","125,280","515,120","1,107,060",0,"16,389,840","611,080,000","400,740,000","1,028,209,840",,,,,,,,,,,,
16-09-99,"72,880","393,300","124,970","500,180","1,091,330",0,"16,208,555","610,230,000","400,143,000","1,026,581,555",,,,,,,,,,,,
17-09-99,"68,410","377,140","113,830","483,570","1,042,950",0,"16,028,138","609,380,000","399,745,000","1,025,153,138",,,,,,,,,,,,
18-09-99,"76,640","398,190","142,580","492,360","1,109,770",0,"15,734,720","608,530,000","399,546,000","1,023,810,720",,,,,,,,,,,,
19-09-99,"63,540","340,520","110,160","450,360","964,580",0,"15,670,012","607,850,000","399,347,000","1,022,867,012",,,,,,,,,,,,
20-09-99,"62,030","372,100","112,500","480,480","1,027,110",0,"15,621,481","607,000,000","399,148,000","1,021,769,481",,,,,,,,,,,,
21-09-99,"63,100","373,100","112,750","489,820","1,038,770",0,"15,379,672","606,150,000","399,148,000","1,020,677,672",,,,,,,,,,,,
22-09-99,"68,740","396,670","137,390","490,110","1,092,910",0,"15,219,360","605,300,000","398,949,000","1,019,468,360",,,,,,,,,,,,
23-09-99,"70,460","402,900","135,100","493,240","1,101,700",0,"15,059,732","604,450,000","398,750,000","1,018,259,732",,,,,,,,,,,,
24-09-99,"69,950","391,970","137,250","501,720","1,100,890",0,"14,821,847","603,600,000","398,551,000","1,016,972,847",,,,,,,,,,,,
25-09-99,"71,770","363,410","160,230","510,610","1,106,020",0,"14,538,500","602,750,000","398,153,000","1,015,441,500",,,,,,,,,,,,
26-09-99,"69,380","364,500","153,600","477,330","1,064,810",0,"14,304,210","601,900,000","397,755,000","1,013,959,210",,,,,,,,,,,,
27-09-99,"70,530","365,600","145,830","518,300","1,100,260",0,"14,056,338","601,050,000","397,357,000","1,012,463,338",,,,,,,,,,,,
28-09-99,"69,100","391,480","133,860","505,870","1,100,310",0,"13,871,542","600,200,000","396,959,000","1,011,030,542",,,,,,,,,,,,
29-09-99,"68,070","389,120","139,890","511,720","1,108,800",0,"13,718,350","599,350,000","396,760,000","1,009,828,350",,,,,,,,,,,,
30-09-99,"67,140","375,500","124,990","506,130","1,073,760",0,"13,505,052","598,500,000","396,561,000","1,008,566,052",,,,,,,,,,,,
01-10-99,"69,010","368,750","136,030","512,840","1,086,630",0,"13,293,170","597,665,000","396,362,000","1,007,320,170",,,,,,,,,,,,
02-10-99,"72,730","384,770","151,640","506,970","1,116,110",0,"13,247,885","596,830,000","396,163,000","1,006,240,885",,,,,,,,,,,,
03-10-99,"69,400","333,500","149,900","469,110","1,021,910",0,"13,112,606","595,995,000","395,964,000","1,005,071,606",,,,,,,,,,,,
04-10-99,"69,160","375,870","128,870","487,800","1,061,700",0,"12,977,889","595,160,000","395,765,000","1,003,902,889",,,,,,,,,,,,
05-10-99,"64,230","375,670","134,300","490,640","1,064,840",0,"12,903,264","594,325,000","395,566,000","1,002,794,264",,,,,,,,,,,,
06-10-99,"64,280","369,770","130,900","506,950","1,071,900",0,"12,903,264","593,490,000","395,367,000","1,001,760,264",,,,,,,,,,,,
07-10-99,"66,700","363,310","130,780","523,440","1,084,230",0,"12,843,732","592,488,000","395,168,000","1,000,499,732",,,,,,,,,,,,
08-10-99,"67,890","363,430","134,920","518,050","1,084,290",0,"12,754,574","591,486,000","394,770,000","999,010,574",,,,,,,,,,,,
09-10-99,"68,580","353,430","139,000","509,470","1,070,480",0,"12,650,883","590,484,000","394,372,000","997,506,883",,,,,,,,,,,,
10-10-99,"66,600","351,080","133,620","472,570","1,023,870",0,"12,532,876","589,482,000","393,974,000","995,988,876",,,,,,,,,,,,
11-10-99,"68,070","369,720","120,860","499,790","1,058,440",0,"12,225,124","588,480,000","393,576,000","994,281,124",,,,,,,,,,,,
12-10-99,"69,350","361,670","116,950","502,190","1,050,160",0,"12,108,722","587,311,000","393,178,000","992,597,722",,,,,,,,,,,,
13-10-99,"69,460","372,330","131,140","497,210","1,070,140",0,"11,992,738","586,142,000","392,780,000","990,914,738",,,,,,,,,,,,
14-10-99,"66,390","363,590","120,200","493,550","1,043,730",0,"11,877,176","584,973,000","392,581,000","989,431,176",,,,,,,,,,,,
15-10-99,"64,930","374,010","117,360","504,530","1,060,830",0,"11,805,216","583,637,000","392,382,000","987,824,216",,,,,,,,,,,,
16-10-99,"65,560","350,010","126,650","515,860","1,058,080",0,"11,690,425","582,301,000","392,183,000","986,174,425",,,,,,,,,,,,
17-10-99,"60,290","278,990","99,950","498,560","937,790",0,"11,676,102","581,800,000","392,382,000","985,858,102",,,,,,,,,,,,
18-10-99,"58,820","268,030","95,870","547,720","970,440",0,"11,762,040","580,645,000","392,382,000","984,789,040",,,,,,,,,,,,
19-10-99,"60,110","315,340","98,700","488,840","962,990",0,"11,891,568","579,985,000","392,382,000","984,258,568",,,,,,,,,,,,
20-10-99,"59,300","245,580","91,740","584,050","980,670",0,"11,963,812","579,325,000","392,382,000","983,670,812",,,,,,,,,,,,
21-10-99,"57,570","251,050","94,390","543,200","946,210",0,"11,934,886","584,973,000","392,581,000","989,488,886",,,,,,,,,,,,
22-10-99,"58,020","243,780","92,040","556,930","950,770",0,"11,978,275","584,138,000","392,780,000","988,896,275",,,,,,,,,,,,
23-10-99,"63,090","288,620","103,940","542,510","998,160",0,"12,050,590","585,140,000","392,979,000","990,169,590",,,,,,,,,,,,
24-10-99,"60,080","240,940","99,690","537,010","937,720",0,"12,152,321","584,639,000","392,979,000","989,770,321",,,,,,,,,,,,
25-10-99,"61,190","240,560","106,520","568,670","976,940",0,"12,312,736","583,637,000","392,780,000","988,729,736",,,,,,,,,,,,
26-10-99,"61,710","252,360","96,880","559,350","970,300",0,"12,181,387","582,802,000","392,780,000","987,763,387",,,,,,,,,,,,
27-10-99,"66,170","241,580","102,750","585,090","995,590",0,"12,225,124","581,800,000","392,780,000","986,805,124",,,,,,,,,,,,
28-10-99,"60,820","251,160","98,480","540,530","950,990",0,"12,268,930","580,810,000","392,780,000","985,858,930",,,,,,,,,,,,
29-10-99,"62,550","267,940","103,720","545,280","979,490",0,"12,327,338","579,820,000","392,581,000","984,728,338",,,,,,,,,,,,
30-10-99,"66,790","247,940","123,600","579,640","1,017,970",0,"12,385,953","578,830,000","392,581,000","983,796,953",,,,,,,,,,,,
31-10-99,"66,110","247,420","120,310","547,630","981,470",0,"12,429,966","578,005,000","392,382,000","982,816,966",,,,,,,,,,,,
01-11-99,"64,420","260,500","100,610","561,550","987,080",0,"12,488,650","577,015,000","392,183,000","981,686,650",,,,,,,,,,,,
02-11-99,"65,600","241,660","114,670","570,740","992,670",0,"12,547,618","576,190,000","392,382,000","981,119,618",,,,,,,,,,,,
03-11-99,"63,040","242,620","108,490","575,600","989,750",0,"12,606,586","575,200,000","392,183,000","979,989,586",,,,,,,,,,,,
04-11-99,"59,830","267,960","97,870","552,330","977,990",0,"12,813,966","574,210,000","392,183,000","979,206,966",,,,,,,,,,,,
05-11-99,"67,340","248,510","95,590","575,040","986,480",0,"12,873,498","573,220,000","392,183,000","978,276,498",,,,,,,,,,,,
06-11-99,"64,490","241,110","109,860","596,480","1,011,940",0,"12,813,966","572,230,000","391,785,000","976,828,966",,,,,,,,,,,,
07-11-99,"61,190","239,980","101,100","575,000","977,270",0,"12,903,264","571,075,000","391,586,000","975,564,264",,,,,,,,,,,,
08-11-99,"60,150","239,500","84,330","554,330","938,310",0,"12,962,936","569,755,000","392,780,000","975,497,936",,,,,,,,,,,,
09-11-99,"60,640","212,070","97,650","575,610","945,970",0,"13,082,560","569,095,000","393,974,000","976,151,560",,,,,,,,,,,,
10-11-99,"61,100","270,270","98,490","515,970","945,830",0,"13,278,075","568,435,000","394,770,000","976,483,075",,,,,,,,,,,,
11-11-99,"61,080","227,640","96,210","551,770","936,700",0,"13,293,170","567,610,000","395,367,000","976,270,170",,,,,,,,,,,,
12-11-99,"59,540","246,320","90,870","529,560","926,290",0,"13,293,170","566,950,000","395,964,000","976,207,170",,,,,,,,,,,,
13-11-99,"56,700","243,720","98,900","573,340","972,660",0,"13,338,455","566,125,000","395,964,000","975,427,455",,,,,,,,,,,,
14-11-99,"55,360","277,860","91,030","517,500","941,750",0,"13,383,740","565,300,000","396,163,000","974,846,740",,,,,,,,,,,,
15-11-99,"57,560","257,320","89,840","544,140","948,860",0,"13,429,232","564,328,000","396,362,000","974,119,232",,,,,,,,,,,,
16-11-99,"62,300","228,050","83,130","571,670","945,150",0,"13,505,052","563,680,000","396,362,000","973,547,052",,,,,,,,,,,,
17-11-99,"61,460","236,000","91,520","520,680","909,660",0,"13,550,616","562,870,000","396,362,000","972,782,616",,,,,,,,,,,,
18-11-99,"59,770","248,620","93,530","598,620","1,000,540",0,"13,687,740","562,384,000","396,362,000","972,433,740",,,,,,,,,,,,
19-11-99,"57,230","259,840","94,650","577,500","989,220",0,"13,764,265","566,455,000","396,362,000","976,581,265",,,,,,,,,,,,
20-11-99,"54,320","219,570","91,800","564,190","929,880",0,"13,840,790","569,755,000","396,561,000","980,156,790",,,,,,,,,,,,
21-11-99,"55,240","254,690","95,950","495,190","901,070",0,"14,056,338","576,025,000","396,760,000","986,841,338",,,,,,,,,,,,
22-11-99,"55,930","250,400","79,970","519,210","905,510",0,"14,133,573","579,160,000","397,158,000","990,451,573",,,,,,,,,,,,
23-11-99,"54,480","249,540","88,400","522,590","915,010",0,"14,288,691","590,818,000","397,755,000","1,002,861,691",,,,,,,,,,,,
24-11-99,"55,840","255,510","86,070","531,030","928,450",0,"14,397,774","602,580,000","398,750,000","1,015,727,774",,,,,,,,,,,,
25-11-99,"52,960","252,100","89,030","490,210","884,300",0,"14,475,820","605,300,000","399,546,000","1,019,321,820",,,,,,,,,,,,
26-11-99,"51,140","205,220","90,950","532,560","879,870",0,"14,569,840","606,660,000","400,342,000","1,021,571,840",,,,,,,,,,,,
27-11-99,"54,530","282,140","99,270","512,170","948,110",0,"14,632,604","607,170,000","400,740,000","1,022,542,604",,,,,,,,,,,,
28-11-99,"54,330","207,220","91,060","556,970","909,580",0,"14,711,374","607,510,000","401,138,000","1,023,359,374",,,,,,,,,,,,
29-11-99,"55,920","242,700","83,460","517,850","899,930",0,"14,806,028","607,510,000","401,536,000","1,023,852,028",,,,,,,,,,,,
30-11-99,"56,040","225,670","84,250","552,470","918,430",0,"14,900,942","607,510,000","401,934,000","1,024,344,942",,,,,,,,,,,,
01-12-99,"59,350","239,150","89,630","534,500","922,630",0,"14,932,580","607,340,000","401,934,000","1,024,206,580",,,,,,,,,,,,
02-12-99,"57,230","229,120","89,430","537,630","913,410",0,"14,996,156","607,000,000","401,934,000","1,023,930,156",,,,,,,,,,,,
03-12-99,"58,460","249,170","87,230","549,330","944,190",0,"15,059,732","606,490,000","401,934,000","1,023,483,732",,,,,,,,,,,,
04-12-99,"56,880","236,250","95,700","561,240","950,070",0,"15,171,420","605,980,000","401,934,000","1,023,085,420",,,,,,,,,,,,
05-12-99,"54,980","241,150","99,790","527,090","923,010",0,"15,251,320","605,300,000","401,934,000","1,022,485,320",,,,,,,,,,,,
06-12-99,"55,140","226,380","84,270","516,700","882,490",0,"15,315,496","605,300,000","401,934,000","1,022,549,496",,,,,,,,,,,,
07-12-99,"51,020","244,940","85,640","492,250","873,850",0,"15,427,879","605,470,000","401,934,000","1,022,831,879",,,,,,,,,,,,
08-12-99,"53,390","230,170","82,340","562,830","928,730",0,"15,524,593","605,300,000","402,133,000","1,022,957,593",,,,,,,,,,,,
09-12-99,"53,460","264,300","84,760","496,070","898,590",0,"15,637,658","604,960,000","402,332,000","1,022,929,658",,,,,,,,,,,,
10-12-99,"61,730","220,120","90,000","558,290","930,140",0,"15,718,543","604,620,000","402,531,000","1,022,869,543",,,,,,,,,,,,
11-12-99,"53,770","253,440","84,800","544,930","936,940",0,"15,783,527","604,280,000","402,730,000","1,022,793,527",,,,,,,,,,,,
12-12-99,"52,870","236,530","87,660","514,970","892,030",0,"16,077,235","605,470,000","402,730,000","1,024,277,235",,,,,,,,,,,,
13-12-99,"55,090","215,010","84,400","554,680","909,180",0,"16,159,310","605,980,000","402,730,000","1,024,869,310",,,,,,,,,,,,
14-12-99,"54,670","247,590","83,400","536,180","921,840",0,"16,241,457","606,150,000","402,929,000","1,025,320,457",,,,,,,,,,,,
15-12-99,"52,940","220,650","84,000","546,910","904,500",0,"16,323,892","606,320,000","403,128,000","1,025,771,892",,,,,,,,,,,,
16-12-99,"55,110","267,080","84,820","522,440","929,450",0,"16,422,964","607,680,000","403,128,000","1,027,230,964",,,,,,,,,,,,
17-12-99,"53,660","224,400","98,240","543,840","920,140",0,"16,489,212","609,040,000","403,128,000","1,028,657,212",,,,,,,,,,,,
18-12-99,"55,530","226,310","90,650","566,450","938,940",0,"16,522,336","609,890,000","403,128,000","1,029,540,336",,,,,,,,,,,,
19-12-99,"50,790","212,140","88,690","519,150","870,770",0,"16,505,774","610,400,000","403,128,000","1,030,033,774",,,,,,,,,,,,
20-12-99,"52,360","236,170","82,390","547,070","917,990",0,"16,572,094","610,400,000","403,128,000","1,030,100,094",,,,,,,,,,,,
21-12-99,"55,050","274,730","80,750","501,490","912,020",0,"16,688,532","613,120,000","403,128,000","1,032,936,532",,,,,,,,,,,,
22-12-99,"50,220","228,560","78,700","516,840","874,320",0,"16,788,624","615,673,000","403,526,000","1,035,987,624",,,,,,,,,,,,
23-12-99,"52,930","251,660","76,370","502,350","883,310",0,"16,888,860","617,403,000","403,725,000","1,038,016,860",,,,,,,,,,,,
24-12-99,"50,420","230,140","79,700","548,640","908,900",0,"16,956,000","618,268,000","404,322,000","1,039,546,000",,,,,,,,,,,,
25-12-99,"46,980","230,600","77,110","462,400","817,090",0,"17,023,140","618,787,000","404,720,000","1,040,530,140",,,,,,,,,,,,
26-12-99,"48,920","198,290","79,620","509,890","836,720",0,"17,124,106","619,306,000","405,118,000","1,041,548,106",,,,,,,,,,,,
27-12-99,"50,930","264,340","82,160","503,170","900,600",0,"17,191,502","619,652,000","405,317,000","1,042,160,502",,,,,,,,,,,,
28-12-99,"52,310","248,020","80,990","518,840","900,160",0,"17,259,054","620,171,000","405,914,000","1,043,344,054",,,,,,,,,,,,
29-12-99,"52,210","241,060","88,760","518,630","900,660",0,"17,326,762","624,150,000","406,312,000","1,047,788,762",,,,,,,,,,,,
30-12-99,"52,900","242,090","80,980","535,090","911,060",0,"17,360,616","626,226,000","406,511,000","1,050,097,616",,,,,,,,,,,,
31-12-99,"51,610","272,110","89,110","554,320","967,150",0,"17,411,477","628,994,000","406,710,000","1,053,115,477",,,,,,,,,,,,
01-01-00,"46,360","233,370","81,260","444,220","805,210",0,"17,530,526","634,200,000","407,108,000","1,058,838,526",,,,,,,,,,,,
02-01-00,"48,520","230,400","81,200","501,310","861,430",0,"17,581,634","637,175,000","408,103,000","1,062,859,634",,,,,,,,,,,,
03-01-00,"49,370","280,810","80,340","453,050","863,570",0,"17,667,104","638,925,000","408,700,000","1,065,292,104",,,,,,,,,,,,
04-01-00,"51,570","216,870","80,290","538,590","887,320",0,"17,769,842","639,975,000","409,110,000","1,066,854,842",,,,,,,,,,,,
05-01-00,"51,330","258,640","85,520","512,650","908,140",0,"17,855,747","640,500,000","409,520,000","1,067,875,747",,,,,,,,,,,,
06-01-00,"49,250","212,470","84,720","511,480","857,920",0,"17,924,557","640,850,000","409,930,000","1,068,704,557",,,,,,,,,,,,
07-01-00,"50,760","260,290","80,950","490,990","882,990",0,"18,010,892","641,200,000","410,340,000","1,069,550,892",,,,,,,,,,,,
08-01-00,"51,100","218,680","78,820","538,410","887,010",0,"18,097,315","641,375,000","410,340,000","1,069,812,315",,,,,,,,,,,,
09-01-00,"51,900","231,410","78,780","532,080","894,170",0,"18,201,445","641,550,000","410,340,000","1,070,091,445",,,,,,,,,,,,
10-01-00,"52,380","244,980","77,300","533,660","908,320",0,"18,253,510","641,725,000","410,340,000","1,070,318,510",,,,,,,,,,,,
11-01-00,"49,550","255,210","79,790","483,500","868,050",0,"18,323,278","641,375,000","410,545,000","1,070,243,278",,,,,,,,,,,,
12-01-00,"52,560","235,460","62,620","528,770","879,410",0,"18,410,488","641,200,000","410,750,000","1,070,360,488",,,,,,,,,,,,
13-01-00,"51,750","234,550","76,010","547,780","910,090",0,"18,462,988","640,850,000","410,750,000","1,070,062,988",,,,,,,,,,,,
14-01-00,"51,750","236,700","78,700","539,580","906,730",0,"18,550,633","640,675,000","410,750,000","1,069,975,633",,,,,,,,,,,,
